post_id,source,keyword,author,created_at,url,upvotes,content,sentiment_label,sentiment_confidence,positive_score,negative_score,neutral_score,emotions_positive,emotions_negative,emotions_neutral
1982370396927094785,1982370396927094785,iphone,Zgadgetss,2025-10-26 08:55:07,https://twitter.com/Zgadgetss/status/1982370396927094785,0,"🇺🇸 iPhone 12 Pro 256GB Unlocked - ₦480,000 https://t.co/PQVggo9mTy",NEGATIVE,0.9833,0.0167,0.9833,0.0,{},{},{}
1982370392812716183,1982370392812716183,iphone,blue_tokyo_blue,2025-10-26 08:55:06,https://twitter.com/blue_tokyo_blue/status/1982370392812716183,1,そういえば、ウチの場合は「鍵は開く、でも運転はできない」ということが発生しました😅 色々と原因の切り分け作業をしたところ、結論としては「iPhone側の問題」というものでした😓 iPhoneの再起動で無事に直りました。そりゃ車両を何回再起動してもダメな訳だよ、と後になって思いましたが、なんとなく「テスラの方が原因でしょ」と先に思ってしまうのは悪い癖🤣,NEGATIVE,0.9616,0.0384,0.9616,0.0,{},{},{}
1982370355478974810,1982370355478974810,iphone,MaamaUganda02,2025-10-26 08:54:58,https://twitter.com/MaamaUganda02/status/1982370355478974810,0,@ssentamu_cj Yes iPhone 6😂,NEGATIVE,0.9551,0.0449,0.9551,0.0,{},{},{}
1982370322365223077,1982370322365223077,iphone,LLLLLLL2001,2025-10-26 08:54:50,https://twitter.com/LLLLLLL2001/status/1982370322365223077,0,"🫶🏻🍦iPhone 11 #เครื่องไทย TH  ความจุ 64G 7,800 | 128G 8,300 🌷  ~ สแกนหน้าได้ แบต100% จอมีทูโทน ~ บอดี้ใหม่ ไม่แจ้งใดๆ การใช้งานปกติ ~ ครบกล่อง+เคส ฟิล์ม ประกัน 20 วัน  #ไอโฟนมือสอง #ส่งต่อไอโฟน #โทรศัพท์มือสอง #ไอโฟนมือสองราคาถูก #ส่งต่อโทรศัพท์มือสอง #มือถือมือสอง #ไอโฟนมือ2 https://t.co/3PEXrwHgwg",NEGATIVE,0.9865,0.0135,0.9865,0.0,{},{},{}
1982370317977674150,1982370317977674150,iphone,AntiTezin,2025-10-26 08:54:49,https://twitter.com/AntiTezin/status/1982370317977674150,0,@AslanoffR Fotoğrafları çektiği telefon iPhone! Giydiği kıyafetler Colombia Ayakkabı adidas .... ... ..,NEGATIVE,0.9657,0.0343,0.9657,0.0,{},{},{}
1982370320335167861,1982370320335167861,iphone,PalomaGablice,2025-10-26 08:54:49,https://twitter.com/PalomaGablice/status/1982370320335167861,2,Bon dimanche chère @catherinenorm heureusement que les gens lâchent le iPhone 📱 de temps en temps … ça fait du bien 🙏 😘 ♥️,NEGATIVE,0.9426,0.0574,0.9426,0.0,{},{},{}
1982370315679457535,1982370315679457535,iphone,uniuniunicoco,2025-10-26 08:54:48,https://twitter.com/uniuniunicoco/status/1982370315679457535,0,AmazonでiPhone予約開始！ Apple iPhone 17   https://t.co/dNM1YIHgC8  Apple iPhone 17 Pro Max   https://t.co/9znaxRyrSy  Apple iPhone 17 Pro   https://t.co/kA5Kbnx9rk  Apple iPhone Air https://t.co/KzjyfkOQ1Y  在庫切れても復活したりも！  #ad #iPhone17 17:54,NEGATIVE,0.9914,0.0086,0.9914,0.0,{},{},{}
1982370310222721094,1982370310222721094,iphone,smsm_son,2025-10-26 08:54:47,https://twitter.com/smsm_son/status/1982370310222721094,0,"' Anker Nano Power Bank (10000mAh, 45W, 巻取り式 USB-Cケーブル) 10000mAh 45W出力 / LEDディスプレイ搭載/USB-Cケーブル一体型/巻取り式ケーブル/iPhone 17 / 16 / 15シリーズ / iPhone Air/Android iPad その他.. #ad https://t.co/wV6ok3Bbs9",NEGATIVE,0.9844,0.0156,0.9844,0.0,{},{},{}
1982370311623565324,1982370311623565324,iphone,Takahashing1987,2025-10-26 08:54:47,https://twitter.com/Takahashing1987/status/1982370311623565324,1,@wagahai_da iPhoneで三重県って入れると 伊勢市って出た後に 倉田山公園野球場って出るから 入力が楽で意味のわからない言葉として使ってる,NEGATIVE,0.9833,0.0167,0.9833,0.0,{},{},{}
1982370289238561146,1982370289238561146,iphone,jerryinko,2025-10-26 08:54:42,https://twitter.com/jerryinko/status/1982370289238561146,0,IPhone レンズカバー破損していたけど カメラレンズは大丈夫だった！  二度と無いように 守り神付けた🙂  二度とこんな事が起きませんように🙏 毎日 #後生ですから 聞いて願うんだ☺︎ #Zuttoiru   ゴショゴショ🙏🩷  @Dragon_HOMARE  Z君♥️ https://t.co/SwS8KA5GdQ,NEGATIVE,0.9728,0.0272,0.9728,0.0,{},{},{}
1982370287200137707,1982370287200137707,iphone,akira0803,2025-10-26 08:54:41,https://twitter.com/akira0803/status/1982370287200137707,0,@PrefOkinawaLove @rinekoQgQkn iPhone盗難紛失プランに加入しています！AppleCareに加入していないのはApple Watchだけです。,NEGATIVE,0.9715,0.0285,0.9715,0.0,{},{},{}
1982370287976112312,1982370287976112312,iphone,Liina__1,2025-10-26 08:54:41,https://twitter.com/Liina__1/status/1982370287976112312,0,iPhoneでマナーモードにしてたらBeReal通知ならないよね！？,NEGATIVE,0.9042,0.0958,0.9042,0.0,{},{},{}
1982370244690948098,1982370244690948098,iphone,LLLLLLL2001,2025-10-26 08:54:31,https://twitter.com/LLLLLLL2001/status/1982370244690948098,0,"พร้อมส่ง #จัดส่งฟรี 🍅🙌🏻 🫶🏻🍦iPhone 11Pro 64G TH ราคา 6,950  ~ สแกนได้ แจ้งจอ แบต100% มีทูโทน ~ บอดี้ใหม่ สวยย ใช้งานปกติทุกอย่าง  ~ ครบกล่อง+เคส ฟิล์ม ประกัน 20 วัน  #ไอโฟนมือสอง #ส่งต่อไอโฟน #โทรศัพท์มือสอง #ไอโฟนมือสองราคาถูก #ส่งต่อโทรศัพท์มือสอง #มือถือมือสอง #ไอโฟนมือ2 https://t.co/Veme3OopYh",NEGATIVE,0.9658,0.0342,0.9658,0.0,{},{},{}
1982370200399106180,1982370200399106180,iphone,john_honjovi,2025-10-26 08:54:21,https://twitter.com/john_honjovi/status/1982370200399106180,0,ほんじょ〜るの！iPhoneからキャス配信中 - #人権ファースト https://t.co/wouwanY7Wd,NEGATIVE,0.9814,0.0186,0.9814,0.0,{},{},{}
1982370198100611238,1982370198100611238,iphone,kenpoli,2025-10-26 08:54:20,https://twitter.com/kenpoli/status/1982370198100611238,0,YouTubeアプリ、こちらAndroid端末なんだけど（←iPhoneって書いちゃってたけど修正した）、  画面を再生中にタッチしてもボタンが表示されなくなった… 停止したい・全画面にしたいって操作ができない。  つーか、そういうの検証してアプデの配信しないの？YouTubeも落ちたもんだ😩,NEGATIVE,0.9493,0.0507,0.9493,0.0,{},{},{}
1982370180064784772,1982370180064784772,iphone,nosmeowmeow,2025-10-26 08:54:16,https://twitter.com/nosmeowmeow/status/1982370180064784772,0,@pinklixxx Siamo delle piccole bufu troppo british con tre collane al collo sembro un cono gelato con troppi contatti quindi ho due iphone STUPIDE BB,NEGATIVE,0.9898,0.0102,0.9898,0.0,{},{},{}
1982370175652659501,1982370175652659501,iphone,mie_sabuak,2025-10-26 08:54:15,https://twitter.com/mie_sabuak/status/1982370175652659501,1,仕事終わった。帰る🐸 モイ！iPhoneからキャス配信中 - https://t.co/WQVFjbX8Jk,NEGATIVE,0.9834,0.0166,0.9834,0.0,{},{},{}
1982370173530370534,1982370173530370534,iphone,emichi_k,2025-10-26 08:54:14,https://twitter.com/emichi_k/status/1982370173530370534,0,iPhoneのお天気アプリさん、いつもありがとう(^人^) ほんまようあたるので頼りにしています。,NEGATIVE,0.9429,0.0571,0.9429,0.0,{},{},{}
1982370164122534006,1982370164122534006,iphone,LLLLLLL2001,2025-10-26 08:54:12,https://twitter.com/LLLLLLL2001/status/1982370164122534006,0,"5,500 - ส่งฟรี   iPhone X บอดี้ 16 Pro สีทะเลทราย 🤎 64GB ; TH สแกนหน้าได้ ใช้งานปกติ อุปกรณ์ : ชุดชาร์ท เคส ฟิล์ม ✨ ⚙️ : ประกันหลังการขาย 20 วัน  #ไอโฟนมือสอง #ส่งต่อไอโฟน #โทรศัพท์มือสอง #ไอโฟนมือสองราคาถูก #ส่งต่อโทรศัพท์มือสอง #มือถือมือสอง #ไอโฟนมือ2 https://t.co/qxLV7cNcgG",NEGATIVE,0.9866,0.0134,0.9866,0.0,{},{},{}
1982370150125854781,1982370150125854781,iphone,Def64Gamer,2025-10-26 08:54:09,https://twitter.com/Def64Gamer/status/1982370150125854781,0,@AppleBugAi @dark_phoenix69_ @lloc80u @LeakerApple @apple_iJUNK @HANDSOME_MMIKEY @Titan4060 Don’t think the lagdorids realise we can all see my tweets so just confirming they’ve been demolished  Try again next time.  Easy win   Enjoy your iPhone 17 pro max dream iPhone 15 user lmaooo,NEGATIVE,0.9954,0.0046,0.9954,0.0,{},{},{}
1982370141519421496,1982370141519421496,iphone,tarahamai0,2025-10-26 08:54:07,https://twitter.com/tarahamai0/status/1982370141519421496,0,@0 @1 @tarahamai @0  迅速デュオリレー@1 4連戦  運営🦆  iPhone  参200×🥇200×  @tarahamaiまで,NEGATIVE,0.9464,0.0536,0.9464,0.0,{},{},{}
1982370131838967973,1982370131838967973,iphone,794heiankyo55,2025-10-26 08:54:04,https://twitter.com/794heiankyo55/status/1982370131838967973,0,@yukiko25can ねー。そーでしょう？  古〜いiPhone SE（第3世代）でも、私の下手くそな腕前でも、こんなに綺麗に撮れるんです🤗 これ、何も補正してないんですよ〜,NEGATIVE,0.9606,0.0394,0.9606,0.0,{},{},{}
1982370101006668114,1982370101006668114,iphone,chocole_late,2025-10-26 08:53:57,https://twitter.com/chocole_late/status/1982370101006668114,0,@0303Tak @glasskoubou そうなのよ…私のiPhoneのアルバムは、ほぼワンコと食べ物とお花だから見返しながら、めっちゃ可愛い…もっと一緒に色んな所へ行けば良かったとか思っちゃう🥺  あの歌は切ない…😭もう会いたい…。,NEGATIVE,0.9568,0.0432,0.9568,0.0,{},{},{}
1982370077728190487,1982370077728190487,iphone,_onCosplayer,2025-10-26 08:53:51,https://twitter.com/_onCosplayer/status/1982370077728190487,1,池ハロありがとうございました！ 声かけてくださって嬉しかったです もっとコスプレがんばります  取り急ぎiPhoneクオリティだけど📱  クロロ=ルシルフル  #池ハロ2025  #hunterxhunter  #クロロルシルフル https://t.co/icrkG5xQDs,NEGATIVE,0.9769,0.0231,0.9769,0.0,{},{},{}
1982370068064571505,1982370068064571505,iphone,mikumo2394,2025-10-26 08:53:49,https://twitter.com/mikumo2394/status/1982370068064571505,0,そういえばiPhone買い換えました これから数年はお世話になる,NEGATIVE,0.9105,0.0895,0.9105,0.0,{},{},{}
1982370052247781581,1982370052247781581,iphone,r5txhaiamI46135,2025-10-26 08:53:45,https://twitter.com/r5txhaiamI46135/status/1982370052247781581,3,こんばんは 本日お昼前に展示会へ行き… 帰宅後…連日の疲れかお昼寝しちゃいました💤まぁ…時に休息も必要と言う事で🤣 昨日から始めた図工もだいぶ形になってきましたよ😆✨ しかし波頭の立ちが弱い🌊 iPhoneの写真ライブラリでこの変な海面をアートワークと認識👍 ゴミじゃなくて良かった💦 https://t.co/18DOzfVXKm,NEGATIVE,0.9777,0.0223,0.9777,0.0,{},{},{}
1982370043519488173,1982370043519488173,iphone,tarahamai0,2025-10-26 08:53:43,https://twitter.com/tarahamai0/status/1982370043519488173,0,@0 @1 @tarahamai @0  迅速デュオリレー@1 4連戦  運営🦆  iPhone  参200×🥇200×  @tarahamaiまで,NEGATIVE,0.9464,0.0536,0.9464,0.0,{},{},{}
1982370034111693291,1982370034111693291,iphone,chiisan_4G_2,2025-10-26 08:53:41,https://twitter.com/chiisan_4G_2/status/1982370034111693291,0,⚔️がiPhoneユーザーだってことは知ってたけど、だからってGoogleとかいうビック案件断るのかな... いや自分もiPhone派だから分からなくもないけど,NEGATIVE,0.9556,0.0444,0.9556,0.0,{},{},{}
1982370021562310738,1982370021562310738,iphone,bananafrn,2025-10-26 08:53:38,https://twitter.com/bananafrn/status/1982370021562310738,0,ohh mingyu owns that ugly orange iphone,NEGATIVE,0.9985,0.0015,0.9985,0.0,{},{},{}
1982370015388086499,1982370015388086499,iphone,Def64Gamer,2025-10-26 08:53:36,https://twitter.com/Def64Gamer/status/1982370015388086499,0,@dark_phoenix69_ @AppleBugAi @lloc80u @LeakerApple @apple_iJUNK @HANDSOME_MMIKEY @Titan4060 Don’t think the lagdorids realise we can all see my tweets - so just confirming they’ve been demolished  Try again next time.  Easy win   Should go speak to your lagdroid buddy using iPhone,NEGATIVE,0.9949,0.0051,0.9949,0.0,{},{},{}
